tipo_ruido,magnitud,dB,dW,norma_inf,n_pares,n_pares_tau,persistencia_total,vida_maxima,entropia,sample
gaussiano,0.1,0.3465040321763051,0.9481265666740812,0.37192227536632405,4,3,10.894729574272251,5.5198607762872225,1.0345412843156565,65
gaussiano,0.2,0.9454724840570568,2.4695271774735796,1.4199291400848104,5,4,10.481194007373976,5.8392389696769875,1.0938231403642251,65
gaussiano,0.5,1.417482996608003,3.4478805733243583,2.9620509635586716,5,4,10.21357572711798,4.612522968480965,1.24706973521255,65
acotado,0.01,0.028332950281160674,0.06150822599641037,0.032204414210456944,4,3,10.129033483669728,5.4959948091859925,1.0065549694721445,65
acotado,0.05,0.06459971703642275,0.14843350852188641,0.18281903505470742,4,3,10.121753746303554,5.490115018019553,1.0065064526585041,65
acotado,0.1,0.24487835953091075,0.48476521609556134,0.30555858571746874,5,3,10.222067578783008,5.659169027292229,1.0036323865851844,65
acotado,0.2,0.36398311609309175,0.9299901312694312,0.5142347783126566,4,3,10.098238622246566,5.379225386486609,1.0048365637823737,65
acotado,0.5,1.0855881054159449,2.189085767283419,1.8567730067676713,5,4,11.1383503574455,6.513946585236024,1.0296103465848498,65
gaussiano,0.01,0.03656727633620771,0.1200711316401859,0.037462522563757705,6,5,12.052328523581757,3.5649279253825585,1.5310723536848565,99
gaussiano,0.05,0.1853464637205715,0.5917119090907297,0.20507992615848902,6,5,12.11299726328915,3.3542521198872612,1.5583465168232884,99
gaussiano,0.1,0.2611035377917825,0.8681075806920748,0.26947643927769294,6,5,12.208025868103212,3.7122333688031652,1.5262823234805507,99
gaussiano,0.2,0.4572254971007549,1.8507635910550513,0.7679735544302377,6,5,13.040177986711965,4.01283051672109,1.5438327472559548,99
gaussiano,0.5,1.412691943010481,4.642739911356223,2.7533339477652676,6,5,14.839410965169145,5.46153830504845,1.4057136967172268,99
acotado,0.01,0.023895998744653646,0.07256520675137956,0.03458811519493732,6,5,12.23020303454437,3.5704153870345055,1.5328433242932877,99
acotado,0.05,0.14002928384792246,0.46430861129443746,0.14067703214645988,6,5,12.618697205732335,3.626061941541855,1.542421806275161,99
acotado,0.1,0.2861075082468867,0.7248697677284078,0.3073324267752451,6,5,11.599912069305214,3.5264532263792376,1.4927127993789573,99
acotado,0.2,0.5086355204204394,1.5024906733658612,0.6499652082145446,6,5,12.067907000581274,3.680551813559898,1.51057154808091,99
acotado,0.5,0.9228859206887201,3.2352275400022656,1.5619926714187553,6,5,11.5698810620327,4.063707326036607,1.309083825520689,99
gaussiano,0.01,0.020844147501067223,0.06513866472239382,0.03851765607330315,5,4,13.927151440798276,5.329168339582321,1.3077550198194632,1547
gaussiano,0.05,0.24043950929144575,0.7118045635161008,0.2834016394666725,5,4,13.167553973277126,5.159852718457876,1.2846110772796622,1547
gaussiano,0.1,0.4221436981359772,0.9403115846663125,0.5342544443812436,5,4,13.976866919043907,5.547464808934527,1.309797502389737,1547
gaussiano,0.2,1.0507373964879796,2.264670109656186,1.1118930206473823,5,4,11.920006583682103,4.984998777301107,1.2287817207646072,1547
gaussiano,0.5,1.8759122562670418,4.2371641476829955,3.334801745388293,5,3,6.939561192729132,5.180051675813292,0.7465624325532747,1547
acotado,0.01,0.019797346785880965,0.045519219638321395,0.04233181865812252,5,4,13.946883034260406,5.359029223088793,1.3069733707755324,1547
acotado,0.05,0.09400462730926096,0.20152002134257585,0.09639353822318197,5,4,13.909864970280097,5.338575534736301,1.3060524184026563,1547
acotado,0.1,0.1862585549443303,0.6057027710118525,0.2957726298505786,5,4,14.135050029055806,5.291669723456591,1.3081972878778805,1547
acotado,0.2,0.4316034822861816,1.2860029967903568,0.5473229622349942,5,4,14.241930541381667,4.987641354272234,1.3315534433049598,1547
acotado,0.5,1.0641612831888834,2.614628892970864,1.8846057885019658,5,4,12.364315994847914,5.295399953100771,1.0737085515059315,1547
gaussiano,0.01,0.08168519428922716,0.20670961319795889,0.08168519428922716,6,5,19.114147083573307,7.351056352789003,1.467208976280433,1311
gaussiano,0.05,0.26149152321786406,0.6473482617293767,0.26315977335565055,6,5,18.69816888329894,7.256848449855808,1.4521550690498735,1311
gaussiano,0.1,0.5413143040929167,1.7726960148939095,0.5844813315406144,6,5,18.898525025135704,7.5421224400717986,1.4611503476777137,1311
gaussiano,0.2,1.1856074016072373,2.2047376797637233,1.3119699446836959,6,5,16.685242017627477,7.311367106182274,1.4041869733634118,1311
gaussiano,0.5,1.3107147189435238,3.965728549219646,2.7894311462225367,6,5,20.31647146472411,7.428194207199194,1.4286065451390277,1311
acotado,0.01,0.02694589898223354,0.07998685654491955,0.028415860697141415,6,5,19.023263204126877,7.168522492518591,1.4714809525685,1311
acotado,0.05,0.1216721698856067,0.44765864711089887,0.17012269172733863,6,5,19.225318603820032,7.3062797135423185,1.467196557233775,1311
acotado,0.1,0.24607759235862137,0.980220277378242,0.2664162047981693,6,5,20.0733395223355,7.585495287347731,1.4699450017368445,1311
acotado,0.2,0.520895527931228,1.5235952602556684,0.6125691745196542,6,5,18.223599398616063,7.49394112340236,1.4456787130041628,1311
acotado,0.5,1.0253931338358893,2.9452847472654113,1.7087718680166795,6,5,22.0827178424963,7.651548838089713,1.4882854529480702,1311
gaussiano,0.01,0.09301489253461237,0.17188823855154112,0.09480913799127721,5,4,7.1616224926450105,4.267340310543686,0.9479385300963169,29
gaussiano,0.05,0.14567210164319327,0.5309562045704666,0.2522357348032105,5,4,7.060011681127753,4.001969934923801,1.0469665772790588,29
gaussiano,0.1,0.3936331376615647,1.1200611414702102,0.4627748542380159,5,4,6.033401286765131,3.589192787348259,0.9836229842182118,29
gaussiano,0.2,0.6929749851322331,1.3929218304022173,1.0743459485778049,5,4,6.930698874189057,4.11212296792296,1.045482445566834,29
gaussiano,0.5,1.0737131419453814,2.626109267414374,2.055731216748424,4,3,6.5045479169848,4.269551020597502,0.854573345617144,29
acotado,0.01,0.021634333690108143,0.05923866197251054,0.03137651519917628,5,4,7.018103953688014,4.101958678001503,0.9682705227870775,29
acotado,0.05,0.10082751454739114,0.31626990644030567,0.13724318955259407,5,4,7.081201189923894,4.2467391628953415,0.985798060785897,29
acotado,0.1,0.3118027653889279,0.38555114888268954,0.41444497294981564,5,4,7.396716266845105,4.15188948085726,1.0166586322946942,29
acotado,0.2,0.6211516275741398,1.0561866668543043,0.6642767314851878,4,3,7.639448417232109,4.886307413802492,0.8141969055015128,29
acotado,0.5,1.63339648536141,2.59785364227297,1.7579076846678543,5,4,9.841684530487555,6.508756807425685,0.9075324913138818,29
gaussiano,0.01,0.033356122620952444,0.08959787677233466,0.03956499161932614,5,4,11.73988631766749,4.66319333097611,1.2742306619286683,745
gaussiano,0.05,0.2599730313766806,0.6672136815766219,0.28615153287791406,5,4,12.436302724672483,4.850107297973869,1.2765683519902025,745
gaussiano,0.1,0.4829343224275485,1.1545101234863904,0.6327184595538902,5,4,10.660600080288948,4.5696775571681725,1.2396793476021282,745
gaussiano,0.2,0.5015541139230109,1.5989530055063967,1.0133354465274658,5,4,11.455797066796315,4.73734987263863,1.1289188284847618,745
gaussiano,0.5,0.9559694472812477,2.4828943956386977,2.046138143570621,5,3,11.171910846198186,4.574702519967663,1.1080944640338297,745
acotado,0.01,0.035553364746641725,0.08154502917749529,0.03714806840137341,5,4,11.71148557356007,4.659611767399953,1.2752379986995028,745
acotado,0.05,0.13071237324341523,0.2928313222666772,0.20559831908745396,5,4,11.626277960141987,4.494263572906977,1.2770522786399798,745
acotado,0.1,0.2581136581592445,0.6475529394422104,0.2902455313223755,5,4,12.540404852392331,4.980568371854999,1.266358169199431,745
acotado,0.2,0.3859776924581949,1.4112709441389777,0.5192625001229676,5,4,13.680514926447554,5.210617453782195,1.302992712625827,745
acotado,0.5,0.9400298606753383,3.231575533913524,1.3076624842396565,6,4,9.99478127013358,5.19600034127695,1.176600416414134,745
gaussiano,0.01,0.059289581598020114,0.09686839973746597,0.06761949864974026,4,3,15.032378596972006,5.760144052207224,1.0895953805138854,538
gaussiano,0.05,0.2739178547580359,0.5514440021365525,0.32785103753144873,4,3,15.581877067865188,6.204127642394086,1.0830421037639348,538
gaussiano,0.1,0.4267811644687851,0.9040718398475542,0.535031514624968,4,3,16.397956799804696,6.301675162880372,1.0859878125678957,538
gaussiano,0.2,1.109843793283865,1.5753024595942364,1.1587366809530306,4,3,12.793212603997347,5.741414207864453,1.0680743835319904,538
gaussiano,0.5,1.6877040001045485,3.383505996270075,2.1328356446699748,4,3,18.42470993314166,8.415651592085467,1.0656590621904294,538
acotado,0.01,0.024905433667992583,0.03990536604810968,0.02639501725878901,4,3,15.060726752790293,5.71090415380654,1.0902115545366784,538
acotado,0.05,0.11002238917978024,0.2408716365414536,0.16478292583601206,4,3,14.775057737044136,5.548865153019951,1.091799683263296,538
acotado,0.1,0.14786628605968,0.3094479210726384,0.2819340582082037,4,3,14.761244851636159,5.505888939078636,1.090478056455852,538
acotado,0.2,0.3382483875339255,0.7711984556133638,0.40263324450889026,5,3,15.063016678036288,5.623083708820083,1.102631060877785,538
acotado,0.5,1.0196946416745583,2.451112824991961,1.122429932573661,4,3,17.87751545146827,7.1016423193174045,1.0664372946334566,538
gaussiano,0.01,0.05493519320684509,0.13271285358542556,0.06666856318135395,5,4,7.088933311184671,3.1448531166237528,1.272367100336138,168
gaussiano,0.05,0.07480668055169204,0.23871656187078294,0.18078538077041817,5,4,7.244740762628948,3.2504751995601224,1.2654959181333416,168
gaussiano,0.1,0.18268883211996534,0.5187877006789934,0.2582656151792718,6,4,6.7391085678290255,3.0349464219275024,1.2233343771160217,168
gaussiano,0.2,0.5983842850145624,1.593296547590973,1.0585646275449583,5,4,7.364013610843272,3.756789613076448,1.218453506583226,168
gaussiano,0.5,1.221253834489246,3.539532052100426,2.053035795308033,5,4,7.315053459781279,3.64624773894953,1.1111454337327682,168
acotado,0.01,0.03907498372062851,0.06016522929139506,0.04286303197893063,5,4,7.212327447942121,3.168990731563518,1.2765142234604927,168
acotado,0.05,0.09850511796848077,0.34729353287667025,0.16736545785651713,5,4,7.396716187495561,3.2800120753884894,1.2786309551138497,168
acotado,0.1,0.15844157085453148,0.4596840031287827,0.3476166341572036,5,4,7.6336547463996824,3.346588041672075,1.2841134598592194,168
acotado,0.2,0.515427491319788,0.9369667688897101,0.7709841165744171,5,4,8.07965220051701,3.4546491872964755,1.2881330600060068,168
acotado,0.5,0.8038414175363946,1.9474792595434303,1.1530415478699967,5,4,6.410197663897939,2.981499940550111,1.2188457083072248,168
gaussiano,0.01,0.03353234862037535,0.07777725660392532,0.04020391908644694,4,3,11.867588478009953,6.524845645740186,0.9997055745937835,274
gaussiano,0.05,0.13989831735160474,0.2742951577407755,0.21533554590976856,4,3,11.86413388254762,6.5357016053704875,0.9978199605581975,274
gaussiano,0.1,0.19056641993553414,0.5848176910665106,0.6015047337274871,5,4,12.654723345653993,6.6373230934098295,1.109855379446518,274
gaussiano,0.2,0.9272819681268718,2.479238986962209,0.9360005123685747,5,4,14.738446504902697,7.285464435049993,1.0828989078517992,274
gaussiano,0.5,1.8223288714488959,4.481925531893886,1.9957638651561194,5,4,17.975120479156796,8.399505171576415,1.0928289246552865,274
acotado,0.01,0.02798993727899557,0.050209193204159064,0.03192384619230415,4,3,11.857996480803079,6.4658803356089045,1.0037561906843657,274
acotado,0.05,0.0679164269140583,0.13270160584320834,0.16257562765954892,4,3,11.919574140835856,6.475109562083132,1.005275854796384,274
acotado,0.1,0.17385038676306563,0.24380031838607963,0.3414447533857974,4,3,11.528787568309955,6.400323126280764,0.9953878993469429,274
acotado,0.2,0.848692356296948,1.5263888471937874,0.9557861695265757,4,3,10.496547678952677,6.096684103344765,0.9417233151590374,274
acotado,0.5,0.5985126668732543,1.7507878634716296,1.230331099536168,5,3,12.256711651677811,6.809050194735091,1.0010707227488913,274
gaussiano,0.01,0.032907725441189584,0.06302502750413552,0.040340362467331636,4,3,14.4349423572822,6.193261293382178,1.072523896689048,271
gaussiano,0.05,0.24230135419594845,0.5711169476491602,0.3189763581665197,4,3,15.24731869870678,6.437647347250065,1.074348609455345,271
gaussiano,0.1,0.4225841943440187,0.8981935012627391,0.5239145440038704,4,3,15.220061082112228,6.513099987252987,1.0753980859052534,271
gaussiano,0.2,0.5225567782981357,1.1688194623315271,1.0071267072632009,4,3,13.71333510094889,6.475244625566834,1.0393536911629528,271
gaussiano,0.5,2.339173554373537,3.7594669239475333,3.247585854141655,4,3,18.42174805706464,7.582969116669451,1.0808821002202862,271
acotado,0.01,0.021732892185163166,0.05432545194562732,0.02212529110131456,4,3,14.431234121481467,6.200297535572989,1.072320836631762,271
acotado,0.05,0.10822358627867601,0.2343172848161743,0.11788451855620874,4,3,14.577899161929606,6.255274640332409,1.0738493089820795,271
acotado,0.1,0.15168797013115043,0.25225738927725677,0.2920733126938635,4,3,14.528897587887062,6.119978375190851,1.0769190604346826,271
acotado,0.2,0.3022879596576935,0.7342519313756535,0.4530137276598176,4,3,13.812016524041804,5.700203749984171,1.0766975564908625,271
acotado,0.5,0.9610260339393075,2.0879025220544625,1.2437554743841557,4,3,14.498521150108484,7.706465536675524,0.9861476565868459,271
gaussiano,0.01,0.03850540146702941,0.12839775339787807,0.05102256337869625,5,4,6.19226105404643,2.654837000486366,1.17244028201136,1502
gaussiano,0.05,0.1121040810594851,0.47414180103713177,0.2538708661992079,5,4,6.26755166303856,2.7369591232335004,1.1429833552519173,1502
gaussiano,0.1,0.37744793088125617,1.006234996092681,0.5617530318121063,6,4,5.707548355733662,2.6103267531631706,1.130625371179256,1502
gaussiano,0.2,0.9109035419379947,2.50945668076371,1.0759988851670816,5,4,8.393582904554219,3.186061913413479,1.1650918830950299,1502
gaussiano,0.5,1.7286419710694565,5.487075859500004,3.990023078478144,5,4,13.927396953820963,4.393536635228936,1.3636638319346495,1502
acotado,0.01,0.029921434497699406,0.0692750705967004,0.031115882826580177,5,4,6.145728719155314,2.664689492632583,1.1661457304394134,1502
acotado,0.05,0.14324051167851498,0.261053924368816,0.17043298744324847,5,4,6.300086378013436,2.6531830130995,1.1818107121099268,1502
acotado,0.1,0.2194165772344086,0.4970184785116889,0.25518029487394545,5,4,5.916120391493395,2.666067104432564,1.1254443066927162,1502
acotado,0.2,0.5208501878152634,1.005724497560885,0.7147681078415138,5,3,5.991802879399901,2.8258189657844524,1.0425814149298158,1502
acotado,0.5,0.7320446951700679,1.8998776317727744,2.13353773342425,5,4,8.48586633592744,2.9642907297470145,1.3245979011667424,1502
gaussiano,0.01,0.018332962730456925,0.05995003062173393,0.042093190520994916,5,4,8.27904302284274,2.7894598013270597,1.351815099200137,1355
gaussiano,0.05,0.226254163828703,0.5800204535642803,0.26038867059829274,5,4,8.212412158476013,2.460451380676753,1.3591325639514733,1355
gaussiano,0.1,0.20491034257843577,0.7302780849116981,0.3719974235580934,5,4,8.595436040175102,3.030618093084957,1.3297207173654475,1355
gaussiano,0.2,0.7932929207235464,2.076859749878959,0.9751503864951787,5,4,8.152714439875334,2.6632075916804334,1.3359440659114887,1355
gaussiano,0.5,2.6027578270359717,5.966323264663461,3.1878400594396474,5,4,14.502353596103893,5.898915635772811,1.2134398274163871,1355
acotado,0.01,0.02572202917298405,0.0794928046532819,0.02582662249563128,5,4,8.197833900228318,2.799635082802949,1.3482976906352004,1355
acotado,0.05,0.11774170587874067,0.31708096912926936,0.12066744301564714,5,4,8.60501316349152,2.7730346989640124,1.3562643421851885,1355
acotado,0.1,0.21697893752583364,0.4913642818117734,0.3567040521725122,5,4,8.546860447853453,3.140640279320772,1.3350414562141752,1355
acotado,0.2,0.4988864455088162,1.0537391250086419,0.6008909567047791,5,4,9.117907316172499,3.0429942834630306,1.3214260587632476,1355
acotado,0.5,0.8571057863105012,1.9736842108994945,1.1060826420652738,5,4,6.920856117607227,2.7006165017130734,1.3105427615810958,1355
gaussiano,0.01,0.031501238536661647,0.10369543907812306,0.04119262414399816,5,4,5.410025467491606,2.6771877386565572,1.1981295733228703,1425
gaussiano,0.05,0.24666984046887386,0.7967901338312716,0.33555770832920506,5,4,6.371698596288543,2.711419278702187,1.2620259497584077,1425
gaussiano,0.1,0.40016137044551403,0.9650828909022994,0.763721018207522,5,4,6.416071363315943,3.119461783010703,1.2238477598287418,1425
gaussiano,0.2,0.9069313917710533,2.1741795001692954,0.9862713459785959,6,4,5.049335210365009,2.340046946452279,1.0175657538533662,1425
gaussiano,0.5,1.9191736000540205,3.4382599192949734,2.903714928850575,6,3,5.360957757137809,4.490269168857253,0.6283270395692725,1425
acotado,0.01,0.016019918134944966,0.04113020297650083,0.01949926976805688,5,4,5.390737742016151,2.644733293325096,1.1992564059049815,1425
acotado,0.05,0.11676575498799113,0.35079907788746645,0.15425034965764506,5,4,5.696929105731442,2.7534405971307367,1.20810258183726,1425
acotado,0.1,0.21495300556048424,0.5940397793388329,0.23601774329039138,5,4,5.5013939454717296,2.4900002878978142,1.231821469014062,1425
acotado,0.2,0.44357242259401675,1.3937620789214553,0.6899425686356523,5,4,6.931954103700207,2.7244828169420408,1.312877945302092,1425
acotado,0.5,0.9721867131882471,2.580674101859333,1.2086810926530278,5,3,5.597323845399848,2.283361059625821,1.0718872245745297,1425
gaussiano,0.01,0.024734129322248943,0.05485831549026543,0.03196542535360858,5,4,11.706670495687575,5.280381502238202,1.1223028581266863,486
gaussiano,0.05,0.1347330290271085,0.5570923794605217,0.18295629982074102,5,4,12.024196839193522,5.250909640036353,1.1477038951296934,486
gaussiano,0.1,0.2972700943805311,0.6569817854893948,0.6281269597228951,5,3,10.720227833031759,5.048997486243726,1.056168150438203,486
gaussiano,0.2,0.7879512902630459,2.344948058151047,0.898365111057168,4,3,11.500728181374189,4.142334069958045,1.095215338392078,486
gaussiano,0.5,1.038477438624919,2.591905422780662,1.1659091226101577,5,4,14.353461956317702,6.011482492255582,1.1825827822037347,486
acotado,0.01,0.032959914315987465,0.08860217351551905,0.03381819223661212,5,4,11.653424092187574,5.259440560157173,1.1174712510135285,486
acotado,0.05,0.10028765161490316,0.22677782091627446,0.11564370338362351,5,3,11.78571488366195,5.3593623689392835,1.096742144128044,486
acotado,0.1,0.20998270478705194,0.6355612978230736,0.2509876844241963,5,4,11.700608109136832,5.010471134856601,1.1586533998796982,486
acotado,0.2,1.8664362951120927,1.1713273416945036,0.5661693974161066,5,4,13.496527562829414,5.496091750350774,1.1850225834361698,486
acotado,0.5,1.56460113327124,3.573899662780628,1.6162889904335485,4,3,15.403841561579775,5.614435998601264,1.0939739576793186,486
gaussiano,0.01,0.04372160749981413,0.10208770380627041,0.06203176405389321,4,3,7.5196679648526175,3.8855030739983296,1.0243587331222859,251
gaussiano,0.05,0.1367526833643289,0.3205692714748196,0.16611498164533134,4,3,7.516237074686492,3.7867853807760996,1.0298168224028597,251
gaussiano,0.1,0.40577381976183724,0.8327673028470179,0.4378864743673132,4,3,7.249371490047213,3.7947725314858554,1.0015432579479582,251
gaussiano,0.2,0.5083428353353256,1.203759025369643,0.7421876526880904,4,3,8.543990687307675,4.551979191007458,1.01332455596804,251
gaussiano,0.5,1.8256164239337895,3.576938239768418,3.0631113179500984,4,3,10.861131544126986,5.36109853845131,0.9977484008520063,251
acotado,0.01,0.024324523923808433,0.05570466603138194,0.025235689422983154,4,3,7.597482095467985,3.9299752226602456,1.0220307670461517,251
acotado,0.05,0.07007462098844397,0.1660691218808099,0.13763004862876277,4,3,7.552033288502379,3.9707769831927116,1.0138785887930148,251
acotado,0.1,0.27191180918862834,0.5648267130101028,0.27191180918862834,4,3,7.645150382819187,4.176812423232173,0.9991381247260657,251
acotado,0.2,0.5095451980701171,1.0793500311653252,0.644321283917942,5,3,8.152770898359329,4.091073696894399,1.0280774913763224,251
acotado,0.5,1.0032765214322756,1.942902959428208,1.6829534321522353,5,4,8.33349748977663,4.108771989058139,1.141927307124734,251
gaussiano,0.01,0.057851615473829554,0.13399257205358928,0.06872045141220262,5,4,12.323910084345215,5.115583190277853,1.1538013906584268,247
gaussiano,0.05,0.2126954918817643,0.4356771756634785,0.3511433982985055,5,4,12.648075032996617,5.071461087493107,1.164058499683399,247
gaussiano,0.1,0.24011489512933504,0.5679175523052992,0.517031991389332,5,4,13.092449859378249,5.441942002901078,1.1747563225231943,247
gaussiano,0.2,0.4600995360201183,1.3481512202339412,0.9079837167243728,4,3,12.507452956371653,5.594040333719281,1.061065389342398,247
gaussiano,0.5,1.4243901795772307,4.4885307561127235,2.5440635055442296,5,4,18.25933029437076,6.219358127835039,1.3411761794999406,247
acotado,0.01,0.017930134887415683,0.04989706620304046,0.018627683298216624,5,4,12.337018864972256,5.114699496156656,1.1500460406915476,247
acotado,0.05,0.0786212560295878,0.17139548172513697,0.1813546153675225,5,4,12.464266393952531,5.14978694077366,1.1440881721279288,247
acotado,0.1,0.21101323465593524,0.5969648030638247,0.3424567320389058,6,4,11.971938272258697,5.043029248404358,1.1534419872479724,247
acotado,0.2,0.3204686040177007,0.9906272441719361,0.4527648982351693,5,4,11.897581593804578,4.980502870325805,1.1266830445277765,247
acotado,0.5,0.7547265715185238,1.7320972373310193,2.0731633172330017,5,4,12.617960361920021,5.704125604541552,1.115265862724445,247
gaussiano,0.01,0.030856740195734034,0.0930020618040086,0.03149792629813586,5,4,14.587940662296877,5.6087975926467495,1.2459278654154933,1209
gaussiano,0.05,0.11477510407995051,0.3239139087581351,0.15791921370963724,5,4,14.887616374485475,5.615879138217033,1.2633032203994499,1209
gaussiano,0.1,0.29830303630828703,0.669756468478434,0.8674845694912032,5,4,14.772947380421183,5.964436815463231,1.2582139234064984,1209
gaussiano,0.2,1.2660700959181952,3.1136100532456665,1.2768953525672089,5,4,12.31354603504805,4.005718759118535,1.2776253823638597,1209
gaussiano,0.5,1.386527126077643,3.411208224626479,2.5323075525178904,5,3,12.296221684210344,5.59512362458222,1.0679786187820521,1209
acotado,0.01,0.038597548304358575,0.05906535010518349,0.04021406771647884,5,4,14.716091424524594,5.684263585733428,1.2474764954707456,1209
acotado,0.05,0.12463516004295361,0.20473074466587565,0.15957307055005399,5,4,14.71654464984592,5.725116179125389,1.240944429822427,1209
acotado,0.1,0.3332606043034807,0.8427772019692499,0.3332606043034807,5,4,13.97055463065562,5.232153771906219,1.2636716801455836,1209
acotado,0.2,0.3706806514134102,1.0810551634847743,0.6302861651605083,5,4,14.828031904547307,5.681622193522896,1.2243001221378857,1209
acotado,0.5,1.3036834712206473,3.141577136746781,1.6617628180444273,5,4,12.064726937082597,4.454199934816646,1.156681912043931,1209
gaussiano,0.01,0.061964271597592546,0.1175810599292666,0.06813445104239468,4,3,11.556801628073778,4.664751662793902,1.0843156127658777,1487
gaussiano,0.05,0.208538559548878,0.5955906564328993,0.227718802629727,4,3,10.971797481981582,4.455915029888733,1.0815364912156675,1487
gaussiano,0.1,0.3289464601365759,0.6902866607993678,0.5826596773015598,4,3,11.737964333523681,4.872294302963178,1.0705650049625555,1487
gaussiano,0.2,0.6738991162078034,1.6928844439274093,1.232320693639738,4,3,11.321234137885419,4.861259714654524,1.0539249863384974,1487
gaussiano,0.5,1.875094504368815,3.0612707991332555,2.341035599926875,5,4,15.300014637922061,6.892846469904547,1.1587786065362906,1487
acotado,0.01,0.034470178666696105,0.07916053387812594,0.0353221179848176,4,3,11.713270957172018,4.6944049728274075,1.0845005866268316,1487
acotado,0.05,0.08425546460154454,0.19082553097274024,0.11674127083732788,4,3,11.764322936089457,4.822959837113923,1.0808444139975633,1487
acotado,0.1,0.32842232253166215,0.570410051116388,0.4187345802481103,5,3,12.119294497342429,4.926441662100796,1.079497546357866,1487
acotado,0.2,0.5574231439193478,1.253031314870213,0.6382547785646379,5,3,11.686479919272816,5.456962039784643,1.0804527297556694,1487
acotado,0.5,0.6247189647805333,1.4940528583069521,1.824274789946954,4,3,11.914999438913254,4.960534274673268,1.0789688115067047,1487
gaussiano,0.01,0.0253651118387741,0.04247010731855816,0.027214953888553772,4,3,11.847549976523679,5.162992745568891,1.0746139813521476,937
gaussiano,0.05,0.09350741794196926,0.19082376907000848,0.1459823368797507,4,3,11.645478217490009,4.979907778779715,1.0778555031753838,937
gaussiano,0.1,0.14391072392810128,0.38518270138565125,0.659476786774214,4,3,12.253702574789145,5.23886709700411,1.0774959123560146,937
gaussiano,0.2,0.8459714322481584,2.519841149758229,1.298680671383662,5,4,11.245575175414288,5.387529604513359,1.156299201739851,937
gaussiano,0.5,1.535235550413803,2.559454862689061,1.9018832406585826,4,3,8.849702375562448,5.191305527750515,0.8804108246047702,937
acotado,0.01,0.030815492035193515,0.06429437841044429,0.03154751419335078,4,3,11.843289375778205,5.183899443617745,1.0732167551009204,937
acotado,0.05,0.14530004417640918,0.21486708306304758,0.22079717747382555,4,3,11.713446024318062,5.004434586971973,1.0778821125451592,937
acotado,0.1,0.1586572323164468,0.3774130667987894,0.2775710842452588,4,3,12.01870171416276,5.242498919187938,1.0756141506000951,937
acotado,0.2,0.2566728731870169,0.6417760760416038,0.4828978781622666,4,3,11.404568171564184,4.889717198770299,1.0787619961861448,937
acotado,0.5,0.6705873030808651,1.4995731426296757,1.8202617712416258,4,3,9.93249720074004,4.152669147425412,1.078427508178103,937
gaussiano,0.01,0.03051094832912815,0.08220717699210661,0.03094231722448315,5,4,12.442463870834315,6.360613658540325,1.106558799936315,914
gaussiano,0.05,0.13984112607974075,0.411526682532127,0.23723977518706185,5,4,12.524557678549762,6.59738828953628,1.0895700084705227,914
gaussiano,0.1,0.43444969464523453,1.1468881195260712,0.5814574187191281,5,4,11.182121692096882,5.9493195159123795,1.072008921904489,914
gaussiano,0.2,0.9368921087782185,2.605208405806348,1.4142883846469045,4,3,7.836464183502625,4.851780157318514,0.9229442070387419,914
gaussiano,0.5,1.553035785070735,3.8814519534505187,1.8828961185166808,5,2,6.7567819902206505,5.093922121657946,0.6154817963237452,914
acotado,0.01,0.026068823111421557,0.059150400876699954,0.026405394755965927,5,4,12.391898465118828,6.349002652532137,1.1070155268965962,914
acotado,0.05,0.16761368726986314,0.4513893880380715,0.168552361680243,5,4,12.536527421664605,6.480239688996484,1.1169817149586196,914
acotado,0.1,0.2128443117588943,0.6743862216303312,0.3109593588487519,5,4,11.574207417882503,6.014489131893702,1.0555838044096697,914
acotado,0.2,0.4428335460608286,1.0099596778605042,0.48422010582720093,5,4,12.222499745434217,6.476243054774656,1.1023606665500645,914
acotado,0.5,0.7061095726125888,2.622412010666019,1.444220875546102,5,4,11.978955082554172,6.385062109351536,1.1677145178471544,914
gaussiano,0.01,0.03502390510890324,0.0721345225689417,0.036718850216118426,5,4,16.14539838437088,6.882410915807489,1.1210481188943062,394
gaussiano,0.05,0.0908288373767735,0.37417255374668823,0.34306918910920825,5,3,15.778475318946306,6.738890320300939,1.098068414639356,394
gaussiano,0.1,0.639462802682097,1.4646290708631557,0.6726426302162944,5,4,17.865879979227735,7.157990602953951,1.134968112076479,394
gaussiano,0.2,0.47914538116393024,1.1284728365121726,1.096957926664461,5,4,16.5223048698006,6.766713330893847,1.1766938571037828,394
gaussiano,0.5,1.0479972149849015,2.815117214745287,2.5814906575039105,5,4,15.16697624432788,5.630186782378722,1.1712314343745227,394
acotado,0.01,0.03191857641380513,0.07102663638524487,0.03602130706286766,5,4,16.036355708817176,6.826515836090227,1.123409605465844,394
acotado,0.05,0.10272166336824284,0.31080379025442023,0.11562399226572251,5,4,16.119143593834035,6.894546024953363,1.1380727278456582,394
acotado,0.1,0.3176073733121516,0.6826404710982958,0.31986720664160284,5,3,15.906701991690404,6.874386211897405,1.0991108063250985,394
acotado,0.2,0.5070210167279474,0.9574530570856816,0.5994671489633117,5,4,16.94810886301594,7.157888525754432,1.1054021164137684,394
acotado,0.5,1.0079218410237027,2.615084417715897,1.440186226808389,5,4,16.949154665683857,8.099118385872426,1.1231588947723703,394
