tipo_ruido,magnitud,dB,dW,norma_inf,sample,cumple_teorema,razon_dB_norma_inf
acotado,0.5,0.9226055670352928,3.117276219506929,1.3785854706008374,1587,True,0.6692407447419186
gaussiano,0.01,0.0467371891481958,0.1293670717460115,0.0519840638413056,513,True,0.8990676313970528
gaussiano,0.05,0.2254493855483339,0.5725721779273583,0.226553101596183,513,True,0.9951282236258394
gaussiano,0.1,0.427797689784489,0.925203735065174,0.4869388345335625,513,True,0.8785450234099224
gaussiano,0.2,0.8440600388536645,2.6827548186761456,0.8617914774607025,513,True,0.979424908378899
gaussiano,0.5,1.2653250842044947,3.5315507461307667,1.5230659845707413,513,True,0.830774961178791
acotado,0.01,0.0210600559115938,0.0587722785223288,0.0223646079235351,513,True,0.9416689075703192
acotado,0.05,0.1238237237592563,0.3031335470351253,0.1381468361722457,513,True,0.8963196493683654
acotado,0.1,0.2955092843555638,0.610599608007451,0.3591303595769957,513,True,0.8228468478789472
acotado,0.2,0.2013376799756563,0.6059599948651269,0.7512595096865311,513,True,0.2680001748792052
acotado,0.5,1.2118857370782758,2.0473922624053813,1.951762661649849,513,True,0.6209185988084504
gaussiano,0.01,0.0610978925438234,0.1447319880055412,0.0681381813381334,1505,True,0.8966763031233134
gaussiano,0.05,0.187748101309976,0.4913246702961533,0.2082735264817294,1505,True,0.9014496680472063
gaussiano,0.1,0.1605500646947555,0.3818184282744705,0.3883071754533311,1505,True,0.4134614934872644
gaussiano,0.2,1.2517235131661617,1.7344174700188777,1.3608081755344863,1505,True,0.9198383252470692
gaussiano,0.5,1.5830018199620914,4.199888131664531,3.342719009674876,1505,True,0.47356712166963133
acotado,0.01,0.024828545963455,0.0378539216870289,0.0324341974170704,1505,True,0.7655051748062532
acotado,0.05,0.158655548518726,0.2965805440796522,0.1764999161752631,1505,True,0.8988987188026889
acotado,0.1,0.3778979670541819,0.6217322081423119,0.3883663804680586,1505,True,0.9730450061067073
acotado,0.2,0.6646401689528738,1.0219331532842977,0.6752348497089937,1505,True,0.9843096357353506
acotado,0.5,0.5381174520209897,1.5174209173454316,0.9531440649182562,1505,True,0.5645709518918737
gaussiano,0.01,0.0498949650897631,0.0947828584641411,0.0500174263232717,1525,True,0.99755162865204
gaussiano,0.05,0.0775980126258861,0.283886349909532,0.1531309868733613,1525,True,0.5067427188336436
gaussiano,0.1,0.3483820046083264,0.9947188568196536,0.5503711308921138,1525,True,0.6329946922245415
gaussiano,0.2,0.944263178184934,1.952556359085418,1.3155481232236286,1525,True,0.7177716736588128
gaussiano,0.5,0.9284556976451714,1.9774570440608856,2.7453035609777494,1525,True,0.3381978265873442
acotado,0.01,0.0174051278393374,0.0504484062320167,0.026553210308119,1525,True,0.6554811127306723
acotado,0.05,0.0899334092212678,0.2687476248909058,0.1581755696522382,1525,True,0.5685670007005108
acotado,0.1,0.1484109839424453,0.3345451557916431,0.3151095224636023,1525,True,0.47098222479007434
acotado,0.2,0.4636418378979852,0.7107765287216625,0.57578034150669,1525,True,0.805240826188572
acotado,0.5,0.8570905274646288,1.781521017776274,1.4043807044431114,1525,True,0.6102978521087675
gaussiano,0.01,0.0436618680266431,0.101661567464438,0.0436618680266431,1568,True,1.0
gaussiano,0.05,0.2341493883289382,0.7176978171809483,0.23440753665838,1568,True,0.9988987200107904
gaussiano,0.1,0.2808560212504414,1.077880543099371,0.4227840454925018,1568,True,0.6643013714561338
gaussiano,0.2,1.0722692571462002,3.62558420879196,1.325044235721268,1568,True,0.8092328001129159
gaussiano,0.5,1.2454630699299123,6.193898325334866,2.160298126704921,1568,True,0.5765237003790785
acotado,0.01,0.0227261712582588,0.0698918014793049,0.0259390048419696,1568,True,0.876138903428076
acotado,0.05,0.1076418707073203,0.356344267661531,0.1285237428005548,1568,True,0.8375251790975359
acotado,0.1,0.2659889686905377,0.6190119847075816,0.3046056704671691,1568,True,0.8732239563452461
acotado,0.2,0.5272905511101817,1.527807220731895,0.5725736999965627,1568,True,0.9209129778635435
acotado,0.5,1.3944997839329747,3.863332018557141,1.4127082636769015,1568,True,0.9871109412947475
gaussiano,0.01,0.0337825724345819,0.1199125501249037,0.03759758201669,220,True,0.8985304538889077
gaussiano,0.05,0.2950620873665057,0.7849240782026999,0.3177546379031215,220,True,0.9285846756278208
gaussiano,0.1,0.2685919548278528,0.930555161568006,0.2788228474640253,220,True,0.9633068354002355
gaussiano,0.2,1.1827017124756738,3.427701359586836,1.890260902376922,220,True,0.625681730489414
gaussiano,0.5,0.9640372929072618,3.586577879150763,3.11346935587762,220,True,0.30963442472537855
acotado,0.01,0.0262570982861637,0.0787664197768406,0.033929921206028,220,True,0.7738626366600243
acotado,0.05,0.1319803140110593,0.4060341858524475,0.1371099688569116,220,True,0.9625872947925062
acotado,0.1,0.203207972663612,0.7260690349975677,0.2619342862679024,220,True,0.7757975313540053
acotado,0.2,0.5054111526558038,1.3984964133260818,0.5880396737961976,220,True,0.8594847850877642
acotado,0.5,1.5264714976686906,3.67883789264802,1.7417475359781074,220,True,0.876402271935166
gaussiano,0.01,0.0402863900325867,0.1510310267836426,0.0479811285790625,1010,True,0.8396298967041483
gaussiano,0.05,0.3092075529236151,0.6649788757537696,0.3092075529236151,1010,True,1.0
gaussiano,0.1,0.5050361435566204,1.5221373217259244,0.6812065360571085,1010,True,0.7413847589892782
gaussiano,0.2,0.5611481406656935,2.0514309652627465,0.7943761454156082,1010,True,0.7064010467888704
gaussiano,0.5,1.447505109374421,4.811868445924295,3.310628458801796,1010,True,0.43722970650059334
acotado,0.01,0.0290144367314209,0.0811022765925574,0.0315123427771188,1010,True,0.9207324551092522
acotado,0.05,0.0944964497820493,0.2714517730614657,0.1158343412861264,1010,True,0.815789589968232
acotado,0.1,0.1819627344991627,0.5191449078691491,0.2973006326967837,1010,True,0.6120496039601305
acotado,0.2,0.392338276381557,1.166032403865351,0.6715888061718547,1010,True,0.5841941866451545
acotado,0.5,0.8227777498478099,2.518695996782614,1.1543221896525688,1010,True,0.7127799822469426
gaussiano,0.01,0.0374015157260227,0.0816494394983946,0.0374015157260227,30,True,1.0
gaussiano,0.05,0.1977702872173598,0.3573288062817176,0.198255726433718,30,True,0.9975514492060814
gaussiano,0.1,0.345966014500169,0.4357999982492525,0.4335709877997595,30,True,0.797945490439388
gaussiano,0.2,1.2362217384386165,2.6490170823245167,1.456739938530006,30,True,0.8486221224126566
gaussiano,0.5,0.9107059665265004,1.744826897557616,2.5975457434095013,30,True,0.3506024749851453
acotado,0.01,0.0277593710720314,0.0432463682539521,0.0336166447554218,30,True,0.8257626920828938
acotado,0.05,0.0939984659055601,0.1854607762418298,0.1206407240964269,30,True,0.7791603259147225
acotado,0.1,0.1310736909021703,0.2812316652360804,0.3024223528618179,30,True,0.43341270796229864
acotado,0.2,0.3242740209104486,0.685279517586582,0.5944413764730325,30,True,0.5455105141476632
acotado,0.5,0.8944253384074532,1.7266628870152818,1.10493801186886,30,True,0.8094801054899434
gaussiano,0.01,0.0394574665309012,0.0801147947790505,0.0415853171694138,942,True,0.9488316842734665
gaussiano,0.05,0.2489389104065759,0.538326317289217,0.2808388507100436,942,True,0.8864119397198242
gaussiano,0.1,0.4827024128800343,1.230568557656002,0.6440871974958002,942,True,0.749436434626822
gaussiano,0.2,0.8025206339312811,1.9678741656439744,1.5702815992349324,942,True,0.5110679729815867
gaussiano,0.5,0.5657814093603029,2.011027844408821,3.260036190033992,942,True,0.17355065293137237
acotado,0.01,0.0235584657627186,0.0592132558641759,0.023861924579867,942,True,0.9872827182848262
acotado,0.05,0.0798249382472102,0.1587550992310231,0.1108853719692401,942,True,0.7198870042962371
acotado,0.1,0.3612444344352041,0.8633717884459124,0.3696953472483721,942,True,0.9771408732188062
acotado,0.2,0.3815390023782645,1.224838179497283,0.4403466726079421,942,True,0.8664514259154256
acotado,0.5,0.5586525140472043,1.4828279530336252,1.7883633446989786,942,True,0.3123819975974949
